英文标准词	采用中文	译名状态	依据	定位	编辑说明
Veridian System	维里迪亚星系	暂定·官方待核	所给英文底稿	A0429-B0061	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ravishol	拉维绍尔	暂定·官方待核	所给英文底稿	A0429-B0065	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lamane	拉曼	暂定·官方待核	所给英文底稿	A0429-B0066	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ischara	伊斯卡拉	暂定·官方待核	所给英文底稿	A0429-B0067	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Masali System	马萨里星系	暂定·官方待核	所给英文底稿	A0429-B0069	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eucladus	欧克拉德斯	暂定·官方待核	所给英文底稿	A0429-B0075	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talasa System	塔拉萨星系	暂定·官方待核	所给英文底稿	A0429-B0077	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Danarch	丹那奇	暂定·官方待核	所给英文底稿	A0429-B0080	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Falan's Reach	法兰疆域	暂定·官方待核	所给英文底稿	A0429-B0081	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talasa Tertius	塔拉萨三号	暂定·官方待核	所给英文底稿	A0429-B0082	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talasa Secundus	塔拉萨二号	暂定·官方待核	所给英文底稿	A0429-B0084	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Uldregor	乌尔德戈尔	暂定·官方待核	所给英文底稿	A0429-B0085	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl System	德罗尔星系	暂定·官方待核	所给英文底稿	A0429-B0086	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl Magna	大德罗尔	暂定·官方待核	所给英文底稿	A0429-B0087	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl Secundus	德罗尔二号	暂定·官方待核	所给英文底稿	A0429-B0088	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ganymedus	伽倪墨得斯	暂定·官方待核	所给英文底稿	A0429-B0089	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Atoli	阿托利	暂定·官方待核	所给英文底稿	A0429-B0090	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dumar	杜马尔	暂定·官方待核	所给英文底稿	A0429-B0091	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Parmenio System	帕尔梅尼奥星系	暂定·官方待核	所给英文底稿	A0429-B0092	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Iax System	艾克斯星系	暂定·官方待核	所给英文底稿	A0429-B0095	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tuesen System	图森星系	暂定·官方待核	所给英文底稿	A0429-B0096	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alveiro	阿尔维罗	暂定·官方待核	所给英文底稿	A0429-B0098	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Andermung	安德蒙	暂定·官方待核	所给英文底稿	A0429-B0099	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Callimachus	卡利马科斯	暂定·官方待核	所给英文底稿	A0429-B0101	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Circe	喀耳刻	暂定·官方待核	所给英文底稿	A0429-B0102	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drohl	德罗尔	暂定·官方待核	所给英文底稿	A0429-B0103	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Howsbridge	豪斯布里奇	暂定·官方待核	所给英文底稿	A0429-B0105	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Longhallow	长圣星	暂定·官方待核	所给英文底稿	A0429-B0107	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mortendar	莫滕达尔	暂定·官方待核	所给英文底稿	A0429-B0108	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Occluda	奥克鲁达	暂定·官方待核	所给英文底稿	A0429-B0109	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Odyssean	奥德赛	暂定·官方待核	所给英文底稿	A0429-B0110	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Protos	普鲁托斯	暂定·官方待核	所给英文底稿	A0429-B0112	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sanctoria	桑托利亚	暂定·官方待核	所给英文底稿	A0429-B0114	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talassar	塔拉萨	暂定·官方待核	所给英文底稿	A0429-B0115	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tarvan	塔文	暂定·官方待核	所给英文底稿	A0429-B0116	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vespator	维斯帕托	暂定·官方待核	所给英文底稿	A0429-B0117	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Armatura	阿玛图拉	暂定·官方待核	所给英文底稿	A0429-B0120	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Corum's Landing	科勒姆登陆地	暂定·官方待核	所给英文底稿	A0429-B0123	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ereth Five	埃雷斯五号	暂定·官方待核	所给英文底稿	A0429-B0124	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Jursa	尤尔萨	暂定·官方待核	所给英文底稿	A0429-B0125	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kallas	卡拉斯	暂定·官方待核	所给英文底稿	A0429-B0126	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Latona	拉托那	暂定·官方待核	所给英文底稿	A0429-B0127	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Magniat	马格尼亚特	暂定·官方待核	所给英文底稿	A0429-B0128	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Octavia	奥克塔维亚	暂定·官方待核	所给英文底稿	A0429-B0130	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Percepton Primus	洞察主星	暂定·官方待核	所给英文底稿	A0429-B0131	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Quilkhama	奎尔卡马	暂定·官方待核	所给英文底稿	A0429-B0132	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Saramanth	萨拉玛斯	暂定·官方待核	所给英文底稿	A0429-B0133	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tycor	泰科尔	暂定·官方待核	所给英文底稿	A0429-B0135	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Master of Ultramar	奥特拉玛之主	暂定·官方待核	所给英文底稿	A0429-B0191	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tetrarch of Andermung	安德蒙四方领主	暂定·官方待核	所给英文底稿	A0429-B0197	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tetrarch of Protos	普鲁托斯四方领主	暂定·官方待核	所给英文底稿	A0429-B0199	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tetrarch of Vespator	维斯帕托四方领主	暂定·官方待核	所给英文底稿	A0429-B0201	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shield Chapters of Ultramar	奥特拉玛之盾战团	暂定·官方待核	所给英文底稿	A0429-B0217	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Decon	德康	暂定·官方待核	所给英文底稿	A0430-B0010	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Agnathio	阿格纳西奥	暂定·官方待核	所给英文底稿	A0430-B0012	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Balthus Dardanus	巴尔蒂斯·达尔达纽斯	暂定·官方待核	所给英文底稿	A0430-B0014	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cominus	科米努斯	暂定·官方待核	所给英文底稿	A0433-B0008	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daelus	戴勒斯	暂定·官方待核	所给英文底稿	A0433-B0009	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Troncus	特隆库斯	暂定·官方待核	所给英文底稿	A0433-B0010	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cadmus	卡德摩斯	暂定·官方待核	所给英文底稿	A0433-B0011	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tullio	图利奥	暂定·官方待核	所给英文底稿	A0433-B0012	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Austen	奥斯汀	暂定·官方待核	所给英文底稿	A0433-B0013	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ixen	艾克森	暂定·官方待核	所给英文底稿	A0433-B0014	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Diamedes	迪亚梅德斯	暂定·官方待核	所给英文底稿	A0433-B0015	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
