英文标准词	采用中文	译名状态	依据	定位	编辑说明
Belial	贝利亚	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09及GW-10第17页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Ezekiel	以西结	暂定·官方待核	所给英文底稿	A0213-B0196	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lazarus	拉撒路	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09及GW-10第17页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Logan Grimnar	洛根·格里姆纳尔	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第34页 / GW-10第33页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Njal Stormcaller	风暴召唤者纳吉奥	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第34页 / GW-10第33页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Ulrik the Slayer	杀戮者乌尔里克	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第34页 / GW-10第33页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Ragnar Blackmane	拉格纳·黑鬃	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第34页 / GW-10第33页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Krom Dragongaze	克罗姆·龙瞪	暂定·官方待核	所给英文底稿	A0248-B0063	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Harald Deathwolf	哈拉尔德·死狼	暂定·官方待核	所给英文底稿	A0248-B0061	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Arjac Rockfist	阿贾克·石拳	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第34页 / GW-10第33页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Canis Wolfborn	卡尼斯·狼裔	暂定·官方待核	所给英文底稿	A0213-B0215	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bjorn the Fell-Handed	断手比约恩	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第34页 / GW-10第33页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Lukas the Trickster	骗子卢卡斯	暂定·官方待核	所给英文底稿	A0213-B0219	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Murderfang	弑牙	暂定·官方待核	所给英文底稿	A0213-B0221	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dante	但丁	暂定·官方待核	所给英文底稿	A0247-B0027	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mephiston	墨菲斯顿	暂定·官方待核	所给英文底稿	A0213-B0226	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Astorath	阿斯托拉斯	暂定·官方待核	所给英文底稿	A0213-B0230	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Karlaen	卡莱恩	暂定·官方待核	所给英文底稿	A0248-B0068	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Tor Garadon	托尔·加拉顿	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第33页 / GW-10第32页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Vulkan He'stan	伏尔甘·赫斯坦	暂定·官方待核	所给英文底稿	A0213-B0242	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Adrax Agatone	阿德拉克斯·阿伽顿	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第32页 / GW-10第31页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Kor'sarro Khan	科萨罗可汗	暂定·官方待核	所给英文底稿	A0248-B0080	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kardan Stronos	卡丹·斯特罗诺斯	暂定·官方待核	所给英文底稿	A0247-B0035	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Malkaan Feirros	马尔坎·费洛斯	暂定·官方待核	所给英文底稿	A0213-B0252	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kayvaan Shrike	凯万·史瑞克	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第32页 / GW-10第31页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Helbrecht	赫尔布雷彻	暂定·官方待核	所给英文底稿	A0247-B0033	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Merek Grimaldus	梅瑞克·格里玛度斯	暂定·官方待核	所给英文底稿	A0213-B0260	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Pedro Kantor	佩德罗·坎托	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第33页 / GW-10第32页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Flesh Tearers	撕肉者	暂定·官方待核	所给英文底稿	A0225-B0360	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gabriel Seth	加百列·赛斯	暂定·官方待核	所给英文底稿	A0247-B0053	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kaldor Draigo	卡尔多·迪亚哥	暂定·官方待核	所给英文底稿	A0247-B0029	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Arvann Stern	艾维安·斯特恩	暂定·官方待核	所给英文底稿	A0248-B0101	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Garran Crowe	加兰·克罗	暂定·官方待核	所给英文底稿	A0213-B0273	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Aldrik Voldus	阿尔德里克·沃尔达斯	暂定·官方待核	所给英文底稿	A0213-B0275	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Artemis	阿尔忒弥斯	暂定·官方待核	所给英文底稿	A0248-B0104	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gabriel Angelos	加百列·安杰罗斯	暂定·官方待核	所给英文底稿	A0247-B0019	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Red Scorpions	红蝎	暂定·官方待核	所给英文底稿	A0248-B0105	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Casan Sabius	卡桑·萨比乌斯	暂定·官方待核	所给英文底稿	A0248-B0106	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sirae Karagon	西拉·卡拉贡	暂定·官方待核	所给英文底稿	A0213-B0286	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Carab Culln	卡拉布·库伦	暂定·官方待核	所给英文底稿	A0247-B0025	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Asterion Moloc	阿斯忒里昂·摩洛克	暂定·官方待核	所给英文底稿	A0213-B0291	本范围对照英文后沿用或修订；未查得官方对应，暂定。
The Angel	天使	暂定·官方待核	所给英文底稿	A0214-B0145	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Constantin Valdor	康斯坦丁·瓦尔多	暂定·官方待核	所给英文底稿	A0214-B0149	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Codex Astartes	阿斯塔特圣典	暂定·官方待核	所给英文底稿	231	本范围对照英文后沿用或修订；未查得官方对应，暂定。
First Founding	初次建军	暂定·官方待核	所给英文底稿	A0215-B0082	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Angels Encarmine	赤红天使	暂定·官方待核	所给英文底稿	A0225-B0021	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Angels Vermillion	朱红天使	暂定·官方待核	所给英文底稿	A0225-B0071	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blood Drinkers	饮血者	暂定·官方待核	所给英文底稿	A0228-B0058	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Angels of Absolution	赦免天使	暂定·官方待核	所给英文底稿	A0225-B0031	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Angels of Redemption	救赎天使	暂定·官方待核	所给英文底稿	A0225-B0045	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Angels of Vengeance	复仇天使	暂定·官方待核	所给英文底稿	A0225-B0052	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lions Sable	暗夜之狮	暂定·官方待核	所给英文底稿	A0215-B0113	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Excoriators	责难者	暂定·官方待核	所给英文底稿	A0248-B0044	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fists Exemplar	典范之拳	暂定·官方待核	所给英文底稿	A0215-B0121	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Silver Guard	银色守卫	暂定·官方待核	所给英文底稿	A0225-B0681	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Soul Drinkers	饮魂者	暂定·官方待核	所给英文底稿	A0229-B0119	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brazen Claws	黄铜之爪	暂定·官方待核	所给英文底稿	A0225-B0160	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Red Talons	红爪	暂定·官方待核	所给英文底稿	A0225-B0619	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Black Guard	黑色守卫	暂定·官方待核	所给英文底稿	A0225-B0112	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Raptors	猛禽	暂定·官方待核	所给英文底稿	A0229-B0111	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Revilers	谩骂者	暂定·官方待核	所给英文底稿	A0225-B0638	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Wolf Brothers	狼兄弟	暂定·官方待核	所给英文底稿	A0225-B0827	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Aurora Chapter	曙光女神	暂定·官方待核	所给英文底稿	A0225-B0096	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Black Consuls	黑色执政官	暂定·官方待核	所给英文底稿	A0241-B0016	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Doom Eagles	末日天鹰	暂定·官方待核	所给英文底稿	A0225-B0285	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Eagle Warriors	雄鹰勇士	暂定·官方待核	所给英文底稿	A0225-B0301	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Genesis Chapter	起源战团	暂定·官方待核	所给英文底稿	A0225-B0366	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Inceptors	先驱者	暂定·官方待核	所给英文底稿	A0225-B0434	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Snakes	铁蛇	暂定·官方待核	所给英文底稿	A0225-B0466	本范围对照英文后沿用或修订；未查得官方对应，暂定。
