英文标准词	采用中文	译名状态	依据	定位	编辑说明
Haven Spire	港口尖塔	暂定·官方待核	所给英文底稿	篇0828	前文如地点、后文明确为坠毁舰船；保留原稿名。
Dragon Dancers	龙舞	暂定·官方待核	所给英文底稿	篇0828	灵族海盗势力。
Heathobar	希霍巴尔	暂定·官方待核	所给英文底稿	篇0828	死亡守望智库员。
Operation Spinebreak	破脊行动	暂定·官方待核	所给英文底稿	篇0828	作战名。
Fendatha	芬达塔	暂定·官方待核	所给英文底稿	篇0828	行星。
Sigma-Ulstari	西格玛-乌斯塔利	暂定·官方待核	所给英文底稿	篇0828	铸造世界及所在星系。
Deuteria	德特利亚	暂定·官方待核	所给英文底稿	篇0828	海洋世界。
Molasaxum	莫拉萨库姆	暂定·官方待核	所给英文底稿	篇0828	源文另有Molaxum，是否同一地点待核。
Molaxum	莫拉苏姆	暂定·官方待核	所给英文底稿	篇0828	与Molasaxum的可能异拼保留。
Legio Ferocastrum	凶堡军团	暂定·官方待核	所给英文底稿	篇0828	泰坦军团。
Legio Crucius	十字军团	暂定·官方待核	所给英文底稿	篇0828	泰坦军团。
Legio Kopides	短刀军团	暂定·官方待核	所给英文底稿	篇0828	泰坦军团。
Tuskagrob Wurldkilla	塔斯卡格罗布·世界杀手	暂定·官方待核	所给英文底稿	篇0828	统一正文漏首音节的斯卡格罗布。
Alpha Primaros	阿尔法一号	暂定·官方待核	所给英文底稿	篇0828	铸造尖塔，沿现稿；原文另有连字符形式。
Duty’s Burden	职责负担	暂定·官方待核	所给英文底稿	篇0828	赫尔布雷彻的复合热熔枪，沿原稿。
The Riches He Bestows	他赐予的财富号	暂定·官方待核	所给英文底稿	篇0828	行商浪人旗舰。
Faithbringer	信仰使者号	暂定·官方待核	所给英文底稿	篇0828	战列舰。
Octaria	奥克塔瑞亚	暂定·官方待核	所给英文底稿	篇0828	源文首府写法；前文另写Octarius，保留异拼提示。
Megascrap	巨型废料	暂定·官方待核	所给英文底稿	篇0828	欧克城市，沿原稿。
Gork’s Bonce	搞哥之颅	暂定·官方待核	所给英文底稿	篇0828	超级巨石堡垒。
Dakkazot	哒咔佐特	暂定·官方待核	所给英文底稿	篇0828	欧克世界。
Badsquig	坏史古格	暂定·官方待核	所给英文底稿	篇0828	行星既有专名，区别普通史古革生物官译词根。
Gragnatz Stompkrumpa	格拉格纳茨·踏碎	暂定·官方待核	所给英文底稿	篇0828	欧克战争头目。
Da Blue One	蓝色者	暂定·官方待核	所给英文底稿	篇0828	欧克对一只生物泰坦的称呼。
macroclade	宏枝	暂定·官方待核	所给英文底稿	篇0828	护教军编制，沿原稿，复数同指。
techmoritors	技术卫士	暂定·官方待核	所给英文底稿	篇0828	骑士家族人员编制，具体性质待核。
Sonasthi Royal Guns	索纳斯蒂王家炮兵	暂定·官方待核	所给英文底稿	篇0828	Royal指王家，非高贵。
Threxis	特雷克西斯	暂定·官方待核	所给英文底稿	篇0828	地名，原三轴误读。
Big Mob	大型战帮	暂定·官方待核	所给英文底稿	篇0828	本篇欧克参战序列中的编队，非单个战士。
Dread Mob	无畏机甲战帮	暂定·官方待核	所给英文底稿	篇0828	本篇欧克机甲编队，非恐惧暴徒。
Stompa Mob	践踏巨机战帮	暂定·官方待核	所给英文底稿	篇0828	采用官方Stompa词根，编制全称待核。
Gorkanaut	格克机甲	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第30页；GW-10 英文第29页；A0828-B0076	欧克完整单位名，原稿搞哥金刚。
Liber Malefact	《邪恶典籍》	暂定·官方待核	所给英文底稿	篇0829	预言文献，沿原稿。
Urkanthos / Urkrathos	乌尔坎托斯	暂定·官方待核	所给英文底稿	篇0829	同一恐虐亲选，名单/叙事不同拼写；原正文厄奎索斯，与主审同意统一。
Logistar-General	后勤总监	暂定·官方待核	所给英文底稿	篇0829	后勤职衔，General不按普通将军军衔机械译。
Conskavan Raik	康斯卡万·莱克	暂定·官方待核	所给英文底稿	篇0829	后勤总监，沿原稿人名。
Marus Porelska	马鲁斯·珀勒斯卡	暂定·官方待核	所给英文底稿	篇0829	卡迪亚首席总督。
Audaria Zabine	奥达利亚·扎比内	暂定·官方待核	所给英文底稿	篇0829	最高政委。
Kozchokan	科兹乔坎	暂定·官方待核	所给英文底稿	篇0829	海军大将。
Quarren	夸伦	暂定·官方待核	所给英文底稿	篇0829	海军上将。
Dostov	陀思妥夫	暂定·官方待核	所给英文底稿	篇0829	海军上将。
Minzet	明泽特	暂定·官方待核	所给英文底稿	篇0829	海军上将。
Venesca Catallia	韦涅斯卡·卡塔莉亚	暂定·官方待核	所给英文底稿	篇0829	海军上将。
Attica	阿提卡	暂定·官方待核	所给英文底稿	篇0829	领主元帅。
Talia Daverna	塔莉娅·达韦尔纳	暂定·官方待核	所给英文底稿	篇0829	审判官。
Katarinya Greyfax	卡塔琳娅·格雷法克斯	暂定·官方待核	所给英文底稿	篇0829	沿原稿全名；官方Inquisitor Greyfax核对仅支持姓氏及职衔。
Vardus	瓦杜斯	暂定·官方待核	所给英文底稿	篇0829	渡鸦家族女男爵。
Devram Korda	德夫拉姆·科尔达	暂定·官方待核	所给英文底稿	篇0829	沿原稿。
Ygethmor the Deceiver	欺诈者伊戈瑟默	暂定·官方待核	所给英文底稿	篇0829	角色称号，区别星神欺诈者。
Zagthean the Broken	破灭者札格辛	暂定·官方待核	所给英文底稿	篇0829	沿原稿。
Druxus Bale	德鲁克斯·贝尔	暂定·官方待核	所给英文底稿	篇0829	沿原稿。
Krom Gat	克罗姆·盖特	暂定·官方待核	所给英文底稿	篇0829	钢铁勇士指挥官。
Kossolax the Foresworn	背誓者科索拉克斯	暂定·官方待核	所给英文底稿	篇0829	沿核心词根。
Tarraq Darkblood	塔拉克·暗血	暂定·官方待核	所给英文底稿	篇0829	午夜领主。
Kranon the Relentless	无情者克拉能	暂定·官方待核	所给英文底稿	篇0829	沿核心克拉能词根。
Varan the Undefeatable	无敌者瓦兰	暂定·官方待核	所给英文底稿	篇0829	战帅。
Plagueclaw	瘟疫之爪号	暂定·官方待核	所给英文底稿	篇0829	舰船。
Urthwart	乌尔斯勒	暂定·官方待核	所给英文底稿	篇0829	恶魔世界及星系，原星系另译厄斯里奇，统一同词根。
Frenerax Dust Cloud	弗兰尼莱克斯尘埃云	暂定·官方待核	所给英文底稿	篇0829	星际区域。
Plague of Unbelief	无信瘟疫	暂定·官方待核	所给英文底稿	篇0829	沿原稿事件名，非一般不信教。
Lelithar	莱利瑟	暂定·官方待核	所给英文底稿	篇0829	統一同章莱利萨。
Voice of the Emperor	帝皇之声	暂定·官方待核	所给英文底稿	篇0829	此篇邪教首领自称，不当作事实上的帝皇代言。
Kasr Tyrok / Tyrok Fields	提洛克堡／提洛克原野	暂定·官方待核	所给英文底稿	篇0829	堡城与外围场地区分。
Volscani Cataphracts	沃斯卡尼铁骑	暂定·官方待核	所给英文底稿	篇0829	沿原稿部队名，不据名称假设均为骑兵。
Pulaski	普拉斯基	暂定·官方待核	所给英文底稿	篇0829	海军上将，不能替换为同段夸伦。
Ormantep	奥尔曼泰普	暂定·官方待核	所给英文底稿	篇0829	星系。
Solar Mariatus	索拉·玛丽亚图斯	暂定·官方待核	所给英文底稿	篇0829	卡迪亚星系行星。
St. Josmane’s Hope	圣约斯曼之希望	暂定·官方待核	所给英文底稿	篇0829	监狱世界。
Thybault Helican XXIII	蒂博·赫利肯二十三世	暂定·官方待核	所给英文底稿	篇0829	领主。
Lord Judiciary	司法领主	暂定·官方待核	所给英文底稿	篇0829	法务部职衔；原文Lord Jiudiciary疑误拼，非人名朱迪卡里。
Scelus	斯凯鲁斯	暂定·官方待核	所给英文底稿	篇0829	区别Scarus斯卡鲁斯。
Khajog Khan	哈乔格可汗	暂定·官方待核	所给英文底稿	篇0829	白疤指挥官。
Green Krusade	绿色远征	暂定·官方待核	所给英文底稿	篇0829	欧克战役名。
Cruxis Crusade	克鲁西斯远征	暂定·官方待核	所给英文底稿	篇0829	黑色圣堂远征军。
Might of the Faithful	忠实力量号	暂定·官方待核	所给英文底稿	篇0829	帝皇级战列舰，沿原稿名。
Will of Eternity	永恒意志号	暂定·官方待核	所给英文底稿	篇0829	黑石堡垒。
Eleanor	埃莉诺	暂定·官方待核	所给英文底稿	篇0829	殉教圣女修会大修女。
Genevieve	吉纳维芙	暂定·官方待核	所给英文底稿	篇0829	殉教圣女修会大修女。
Klarn	克拉恩	暂定·官方待核	所给英文底稿	篇0829	机械教贤者。
Artesia	阿特西亚	暂定·官方待核	所给英文底稿	篇0829	恶魔魔宠。
Cacadius Siron	卡卡迪乌斯·西隆	暂定·官方待核	所给英文底稿	篇0829	阿巴顿情报主管。
Morkath	莫卡斯	暂定·官方待核	所给英文底稿	篇0829	阿巴顿的造物及养女称谓，身份限于原文。
Ruis Tracinto	鲁伊斯·特拉辛托	暂定·官方待核	所给英文底稿	篇0829	绯红之拳军官。
Jarran Kell	贾兰·凯尔	暂定·官方待核	所给英文底稿	篇0829	克里德旗手。
Cerantes	卡兰提斯	暂定·官方待核	所给英文底稿	篇0829	荷鲁斯之乱时代极限战士副指挥官。
Extremis Protocols	极端协议	暂定·官方待核	所给英文底稿	篇0829	禁止卡迪亚撤离的审判庭协议，沿原稿。
Null-Array	反灵能阵列	暂定·官方待核	所给英文底稿	篇0829	卡迪亚方尖碑相关装置，区别虚空盾。
Tesseract Labyrinth	超立方体迷宫	暂定·官方待核	所给英文底稿	篇0829	太空死灵囚禁装置，沿原稿。
Shadowlight	暗影之光	暂定·官方待核	所给英文底稿	篇0829	佩利亚异形遗物。
Amberley Vail	安伯利·维尔	暂定·官方待核	所给英文底稿	篇0829	审判官，沿原稿。
Chaeronia	喀罗尼亚	暂定·官方待核	所给英文底稿	篇0829	黑暗机械修会铸造世界。
Xorphas	索法斯	暂定·官方待核	所给英文底稿	篇0829	黑色军团巫师。
Battle of Vorlese	沃勒斯之战	暂定·官方待核	所给英文底稿	篇0829	沿原稿。
Basilica of St. Lysias	圣莱西亚斯大教堂	暂定·官方待核	所给英文底稿	篇0829	沿原稿。
Boros Gate	博罗斯之门	暂定·官方待核	所给英文底稿	篇0829	沿原稿。
Mendox Cataclysm	门多克斯大灾变	暂定·官方待核	所给英文底稿	篇0829	沿原稿。
Commander Surestrike	确击指挥官	暂定·官方待核	所给英文底稿	篇830	沿原稿，待官网核对。
Ful’na Nebulae	富尔’纳星云	暂定·官方待核	所给英文底稿	篇830	沿原稿地名。
Malk’la	玛尔克’拉	暂定·官方待核	所给英文底稿	篇830	钛族仪式性惩罚。
Massacre of the Dul’un Lakes	杜’伦湖大屠杀	暂定·官方待核	所给英文底稿	篇830	沿原稿地名。
Eight Days of Infamy	恶名八日	暂定·官方待核	所给英文底稿	篇830	调整原八日恶名的中文语序。
Ky’san	基’山	暂定·官方待核	所给英文底稿	篇830	殖民地。
Tash’var Shi Kais	塔什’瓦尔·希·凯斯	暂定·官方待核	所给英文底稿	篇830	第四次扩张指挥官。
Astorgius	阿斯特吉斯	暂定·官方待核	所给英文底稿	篇830	交战世界。
Haephos	海弗斯	暂定·官方待核	所给英文底稿	篇830	交战世界。
Riatov	里亚托夫	暂定·官方待核	所给英文底稿	篇830	交战世界。
Vorotheion	沃罗西翁	暂定·官方待核	所给英文底稿	篇830	交战世界。
Terran Crusade	泰拉远征	暂定·官方待核	所给英文底稿	篇831	沿原稿。
Verngar	弗恩加尔	暂定·官方待核	所给英文底稿	篇831	红海盗角色，沿原稿。
Adronitus	阿登罗尼图斯	暂定·官方待核	所给英文底稿	篇831	禁军盾卫连长，沿原稿。
Heldrake	地狱魔龙	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Warp Talons	次元爪	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Warpsmith	次元铁匠	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Venomcrawler	剧毒爬行者	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Forgefiend	铸造恶魔	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Maulerfiend	重拳恶魔	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Helbrute	地狱兽	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Obliterators	泯灭者	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Defiler	污染者	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
Noctilith Crown	夜石魔冠	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第15页；GW-10 英文第15页；篇0833	混沌星际战士单位名直接对应；英文提取Warp T alons的内部空格为版面提取问题，标准名Warp Talons。
